loss,actor_loss,critic_loss,mean_entropy,mean_reward,mean_value,mean_returns,mean_advantage,gradient_norm
-0.1883,-0.1580,0.0035,3.2001,0.2682,1.3573,1.3580,0.1179,5.0780
-0.1599,-0.1349,0.0053,2.7644,0.2944,1.3708,1.3959,0.0815,2.6561
-0.0354,-0.0074,0.0063,3.1218,0.2690,1.4064,1.3977,-0.0415,5.1464
-0.0562,-0.0329,0.0078,2.7160,0.3908,1.3689,1.3843,-0.0111,8.4269
0.0828,0.1063,0.0060,2.6441,0.3130,1.3437,1.3592,-0.1364,7.6140
-0.1829,-0.1578,0.0037,2.7029,0.2770,1.3662,1.3757,0.0717,1.8625
-0.1751,-0.1539,0.0065,2.4526,0.2656,1.3622,1.3814,0.0756,2.3938
-0.1151,-0.0965,0.0066,2.1826,0.2689,1.3634,1.3427,0.0412,2.9896
-0.1167,-0.1026,0.0107,1.9462,0.2890,1.2744,1.3472,0.0362,3.1535
-0.0867,-0.0729,0.0047,1.6122,0.3354,1.2518,1.2747,0.0216,3.3949
0.0565,-0.0810,0.3022,1.3524,0.2027,0.7420,0.6764,0.0236,4.4863
0.1107,0.0336,0.1806,1.3185,0.2642,0.9784,0.9578,-0.1143,2.3367
0.0371,-0.0536,0.2068,1.2749,0.2219,0.9832,0.9395,-0.0113,1.8585
0.0340,-0.0706,0.2333,1.2091,0.1936,0.7373,0.7441,0.0007,2.4361
-0.0512,-0.1349,0.1898,1.1237,0.2224,0.8175,0.7938,0.0641,2.7002
-0.0506,-0.1514,0.2273,1.2813,0.2565,0.8317,0.8717,0.0979,1.7260
0.1275,0.0199,0.2376,1.1159,0.1895,0.6888,0.6628,-0.0662,2.6109
0.0084,-0.0946,0.2307,1.2301,0.1802,0.6524,0.6467,0.0183,1.4736
0.1735,0.0433,0.2860,1.2792,0.1987,0.8016,0.7359,-0.1013,1.3783
-0.1521,-0.1252,0.0076,3.0649,0.3354,1.3929,1.3790,0.0610,1.9247
-0.1190,-0.0927,0.0079,3.0271,0.3054,1.3976,1.4053,-0.0144,2.1674
-0.0870,-0.0619,0.0070,2.8669,0.3086,1.3340,1.3733,-0.0088,2.1705
-0.1789,-0.1540,0.0086,2.9275,0.3117,1.2841,1.3408,0.0827,1.8344
-0.0171,0.0093,0.0042,2.8463,0.4089,1.4081,1.3863,-0.0722,4.1889
0.0225,0.0440,0.0073,2.5175,0.3061,1.4258,1.3860,-0.0848,3.7883
-0.0193,0.0051,0.0045,2.6647,0.3199,1.3669,1.3710,-0.0835,2.9412
-0.1091,-0.0885,0.0067,2.3946,0.2818,1.3306,1.3418,0.0141,1.9011
-0.0370,-0.0160,0.0093,2.5595,0.3473,1.4544,1.4104,-0.0744,2.7933
-0.0309,-0.0101,0.0055,2.3609,0.2835,1.3360,1.3189,-0.0602,2.6063
-0.1271,-0.1074,0.0037,2.1570,0.2984,1.3223,1.3296,0.0540,3.9020
-0.2342,-0.2156,0.0041,2.0622,0.2723,1.3074,1.3292,0.1593,2.3392
-0.1046,-0.0866,0.0068,2.1328,0.2887,1.3362,1.3726,0.0276,2.0167
-0.0536,-0.0384,0.0039,1.7148,0.3355,1.3343,1.3291,-0.0071,4.1844
-0.0262,-0.0120,0.0079,1.8153,0.2378,1.3296,1.3123,-0.0595,1.8047
0.0152,-0.0324,0.1188,1.1804,0.2487,1.1310,1.1398,-0.0142,1.7174
0.0615,-0.0461,0.2366,1.0671,0.1618,0.6680,0.6437,-0.0163,2.4557
0.0072,-0.0985,0.2310,0.9775,0.1641,0.6423,0.6933,0.0456,4.0070
-0.0387,-0.1295,0.1989,0.8647,0.2436,0.8092,0.8523,0.0616,1.4958
-0.0050,-0.1278,0.2677,1.0988,0.2114,0.6623,0.7134,0.0894,2.4875
-0.0103,-0.1248,0.2480,0.9566,0.1862,0.7696,0.7971,0.1029,4.5358
-0.0443,-0.1611,0.2536,0.9945,0.1454,0.5475,0.6242,0.1234,3.5807
-0.1662,-0.1426,0.0116,2.9398,0.3087,1.2815,1.3557,0.0574,2.9495
-0.1134,-0.0843,0.0054,3.1866,0.3067,1.4438,1.4354,0.0076,1.7697
-0.0469,-0.0211,0.0072,2.9406,0.2876,1.4064,1.3790,-0.0622,3.4410
-0.0073,0.0179,0.0053,2.7868,0.2914,1.3970,1.3957,-0.0806,4.1608
0.0237,0.0472,0.0060,2.6507,0.3159,1.3608,1.3288,-0.1295,5.5740
-0.1108,-0.0879,0.0060,2.5856,0.3518,1.4050,1.3894,0.0356,2.4250
-0.0130,0.0107,0.0047,2.6028,0.2751,1.3935,1.3861,-0.0955,1.7928
-0.1268,-0.1025,0.0028,2.5719,0.3339,1.3674,1.3704,0.0706,2.1545
-0.0841,-0.0627,0.0060,2.4366,0.2866,1.3471,1.3589,-0.0140,1.9238
-0.1050,-0.0836,0.0050,2.3919,0.3454,1.3726,1.3742,0.0294,3.5716
-0.1212,-0.1019,0.0050,2.1781,0.2837,1.3207,1.3100,0.0349,2.6619
-0.0484,-0.0293,0.0058,2.2021,0.3568,1.3166,1.3397,-0.0137,2.9737
-0.1274,-0.1098,0.0039,1.9581,0.2434,1.2553,1.2659,0.0565,2.1447
-0.0955,-0.0908,0.0163,1.2868,0.2937,1.2617,1.2746,0.0559,1.0345
0.0730,-0.0381,0.2434,1.0540,0.1977,0.8734,0.8284,-0.0476,1.0865
-0.0022,-0.1215,0.2578,0.9606,0.2130,0.6451,0.7016,0.0742,3.0410
0.1145,0.0200,0.2108,1.0918,0.1418,0.4273,0.4334,-0.0915,1.5434
-0.0422,-0.1484,0.2344,1.1020,0.2273,0.8911,0.8850,0.0773,1.3024
-0.0456,-0.1137,0.1554,0.9603,0.2167,0.9626,0.9458,0.0747,2.0465
0.0591,-0.0735,0.2841,0.9427,0.1287,0.3848,0.4217,0.0016,1.4841
-0.0334,-0.1593,0.2678,0.8016,0.2265,0.7490,0.8859,0.0893,2.9921
0.1703,0.0161,0.3281,0.9798,0.1986,0.8482,0.7437,-0.0702,3.1619
-0.1096,-0.0882,0.0075,2.5243,0.3030,1.3842,1.3620,0.0086,6.4893
-0.0827,-0.0598,0.0052,2.5502,0.3630,1.4217,1.4189,-0.0162,2.2741
-0.1641,-0.1423,0.0072,2.5399,0.3158,1.4005,1.4073,0.0651,3.0531
-0.0761,-0.0533,0.0047,2.5137,0.3775,1.4088,1.3978,0.0094,2.6448
-0.1424,-0.1204,0.0050,2.4538,0.3482,1.4043,1.3972,0.0509,3.1999
-0.1751,-0.1550,0.0046,2.2490,0.2576,1.3473,1.3482,0.0837,1.5035
-0.0993,-0.0784,0.0060,2.3957,0.3218,1.4044,1.3974,0.0107,3.7132
-0.0527,-0.0338,0.0052,2.1503,0.3031,1.4227,1.3979,-0.0328,4.8695
-0.0061,0.0116,0.0071,2.1205,0.3792,1.4305,1.4192,-0.0627,4.8000
-0.0168,-0.0005,0.0068,1.9701,0.3506,1.3301,1.3844,-0.0598,2.5368
-0.0841,-0.0669,0.0058,2.0106,0.2635,1.3022,1.3362,-0.0053,3.0049
-0.1711,-0.1568,0.0068,1.7625,0.2969,1.3505,1.3255,0.0903,2.2941
-0.0139,0.0022,0.0051,1.8648,0.3449,1.3572,1.3628,-0.0586,0.7977
-0.1106,-0.0969,0.0058,1.6605,0.2879,1.3220,1.3325,0.0399,2.7048
-0.0195,-0.0226,0.0276,1.0737,0.2803,1.3053,1.2707,-0.0149,1.1984
0.0229,-0.0865,0.2376,0.9419,0.1993,0.7463,0.7156,0.0140,2.4137
0.0895,0.0072,0.1836,0.9418,0.2001,0.8199,0.7486,-0.0389,4.1634
-0.0433,-0.1307,0.1956,1.0329,0.2186,0.7256,0.7206,0.0914,1.3766
0.0146,-0.1209,0.2903,0.9713,0.2381,0.8030,0.8912,0.0868,1.7412
0.1071,-0.0246,0.2817,0.9105,0.1729,0.6119,0.6679,0.0176,3.0661
0.2086,0.0784,0.2786,0.9076,0.2010,0.7297,0.5464,-0.1491,1.7547
0.0146,-0.0733,0.1951,0.9595,0.1921,0.7944,0.7871,0.0166,2.8680
-0.1029,-0.0780,0.0081,2.8911,0.3171,1.3712,1.4012,0.0291,2.1932
-0.0714,-0.0482,0.0100,2.8185,0.3234,1.3585,1.3629,-0.0106,2.9770
-0.1512,-0.1278,0.0050,2.5935,0.3384,1.3755,1.4045,0.0868,2.8679
-0.1120,-0.0877,0.0039,2.6215,0.3441,1.3795,1.3770,0.0728,3.6823
-0.0808,-0.0597,0.0056,2.3872,0.3095,1.3851,1.3711,0.0110,3.5056
-0.0558,-0.0333,0.0026,2.3807,0.3529,1.4138,1.3984,-0.0170,1.6259
-0.0890,-0.0679,0.0044,2.3296,0.3223,1.3750,1.3695,-0.0197,2.8955
0.0145,0.0353,0.0100,2.5754,0.3090,1.4640,1.3938,-0.0997,4.8808
-0.0076,0.0114,0.0088,2.3428,0.3121,1.4319,1.4060,-0.0900,2.7538
-0.0506,-0.0302,0.0056,2.3159,0.2617,1.3632,1.3626,-0.0458,1.9345
-0.0352,-0.0174,0.0068,2.1165,0.3913,1.4455,1.4077,-0.0547,2.0301
-0.0454,-0.0298,0.0076,1.9418,0.3398,1.4346,1.4078,-0.0090,4.3530
-0.0282,-0.0112,0.0048,1.9393,0.3018,1.2860,1.3056,-0.0740,2.1882
-0.0882,-0.0733,0.0033,1.6600,0.3390,1.3617,1.3822,0.0409,2.1383
-0.1364,-0.1269,0.0057,1.2419,0.3359,1.3666,1.3519,0.0834,3.5747
-0.1208,-0.1846,0.1439,0.8091,0.3067,1.0964,1.1388,0.1397,1.3800
-0.0341,-0.1301,0.2103,0.9171,0.2059,0.7413,0.7831,0.0874,3.9472
0.0486,-0.0648,0.2419,0.7627,0.1667,0.6622,0.6528,0.0132,1.8564
0.2147,0.1281,0.1880,0.7421,0.1906,0.7787,0.7143,-0.1565,3.1937
0.0335,-0.1024,0.2896,0.8877,0.1851,0.5424,0.5988,0.0483,1.6638
-0.0170,-0.1522,0.2871,0.8333,0.2353,0.8197,0.9696,0.1136,3.2001
0.0012,-0.1236,0.2666,0.8470,0.1721,0.7251,0.7774,0.1065,2.6877
-0.0691,-0.0447,0.0081,2.8500,0.3437,1.3827,1.4089,-0.0020,1.9566
-0.0812,-0.0543,0.0050,2.9349,0.3010,1.4097,1.4245,-0.0182,3.6908
-0.1181,-0.0932,0.0050,2.7444,0.2434,1.3723,1.3711,0.0362,3.0603
-0.1661,-0.1405,0.0041,2.7616,0.3220,1.4098,1.4044,0.0776,6.4168
-0.1281,-0.1028,0.0060,2.8373,0.3422,1.4238,1.4100,0.0317,3.9817
-0.1261,-0.1035,0.0033,2.4299,0.2375,1.3472,1.3489,0.0322,1.7587
-0.1366,-0.1148,0.0063,2.4969,0.3397,1.4041,1.3967,0.0411,1.1766
-0.0102,0.0139,0.0028,2.5515,0.2820,1.3766,1.3855,-0.0805,2.6560
0.0822,0.1067,0.0036,2.6317,0.3521,1.4340,1.4077,-0.1911,1.1964
-0.0394,-0.0180,0.0046,2.3676,0.2793,1.3991,1.3891,-0.0380,3.0745
-0.1265,-0.1057,0.0039,2.2738,0.3302,1.3673,1.3815,0.0448,1.5826
-0.0701,-0.0513,0.0065,2.2019,0.3137,1.3254,1.3367,-0.0099,2.6548
-0.1504,-0.1362,0.0065,1.7481,0.3125,1.2483,1.2779,0.0682,1.8788
-0.1145,-0.0998,0.0048,1.7120,0.3197,1.3629,1.3389,0.0506,2.3562
0.0256,-0.0150,0.1059,1.2363,0.2433,1.1323,1.0852,-0.0259,3.1319
-0.0442,-0.1666,0.2645,0.9857,0.2112,0.6990,0.8133,0.1254,2.7284
0.0673,-0.0221,0.1969,0.9123,0.2262,0.7216,0.7117,-0.0488,1.2501
0.1106,0.0000,0.2389,0.8877,0.2149,0.8295,0.7599,-0.0359,3.0804
0.0889,-0.0331,0.2629,0.9413,0.2395,0.8121,0.7844,-0.0254,1.9545
0.0523,-0.0262,0.1744,0.8656,0.2469,0.9337,0.9111,-0.0307,1.9759
-0.0122,-0.1286,0.2511,0.9096,0.1903,0.6193,0.6397,0.0996,2.2230
0.0468,-0.0223,0.1563,0.9027,0.1699,0.7758,0.7633,-0.0624,0.7051
-0.0687,-0.0494,0.0102,2.4451,0.2954,1.3515,1.3660,-0.0120,2.3798
-0.1889,-0.1658,0.0070,2.6602,0.3322,1.3673,1.3885,0.1154,3.0402
-0.0299,-0.0087,0.0072,2.4762,0.3216,1.3415,1.3470,-0.0359,2.6788
-0.0361,-0.0134,0.0070,2.6181,0.2912,1.3965,1.3669,-0.0270,2.4171
-0.0674,-0.0421,0.0046,2.7566,0.2858,1.3988,1.3825,-0.0118,3.4161
-0.0558,-0.0313,0.0040,2.6498,0.2840,1.3863,1.3979,-0.0444,2.6550
-0.0599,-0.0366,0.0068,2.6708,0.2719,1.3983,1.3811,-0.0374,2.1420
-0.0685,-0.0453,0.0098,2.8105,0.3364,1.3591,1.3878,-0.0318,2.3940
-0.0185,0.0023,0.0066,2.4083,0.4306,1.3645,1.3832,-0.0604,5.0068
-0.1749,-0.1534,0.0071,2.5005,0.3515,1.3373,1.3597,0.0739,2.9206
0.0469,0.0638,0.0072,2.0562,0.3091,1.3442,1.3138,-0.1298,3.1082
-0.0765,-0.0574,0.0042,2.1214,0.2948,1.3089,1.3216,-0.0140,4.5600
-0.1230,-0.1018,0.0048,2.3598,0.3175,1.3278,1.3333,0.0470,3.0379
0.0217,0.0349,0.0068,1.6606,0.3121,1.3348,1.3068,-0.0983,2.5326
-0.0057,-0.0312,0.0765,1.2692,0.3057,1.1275,1.1833,-0.0250,1.3706
-0.0738,-0.1206,0.1155,1.0880,0.2985,1.0857,1.1209,0.0610,2.0419
0.0416,0.0328,0.0383,1.0299,0.2842,1.2523,1.2587,-0.1050,0.8656
-0.0278,-0.1413,0.2440,0.8524,0.2226,0.7977,0.8640,0.0599,1.9724
0.1538,0.0559,0.2132,0.8750,0.2820,0.9833,0.9243,-0.1185,1.3299
-0.0560,-0.1795,0.2657,0.9338,0.2358,0.8169,0.9030,0.1410,2.6721
0.0007,-0.0704,0.1650,1.1470,0.2782,0.9107,1.0145,0.0567,5.2291
-0.0060,-0.1383,0.2851,1.0246,0.2370,0.6576,0.7644,0.0865,1.8560
-0.0017,0.0196,0.0114,2.7014,0.3750,1.3758,1.3728,-0.0889,2.0283
-0.2268,-0.2006,0.0060,2.9232,0.2943,1.3823,1.4175,0.1372,3.1326
-0.0748,-0.0482,0.0059,2.9555,0.3719,1.3844,1.4119,-0.0029,1.2427
0.0787,0.1033,0.0045,2.6805,0.3559,1.3761,1.3831,-0.1868,2.7277
-0.1380,-0.1125,0.0044,2.7775,0.3229,1.4778,1.4402,0.0600,2.5583
-0.0234,-0.0031,0.0082,2.4388,0.3073,1.3344,1.3876,-0.0477,4.0580
-0.2082,-0.1835,0.0033,2.6393,0.3343,1.3747,1.3884,0.0881,3.3584
-0.0661,-0.0450,0.0058,2.3974,0.3328,1.3229,1.3531,-0.0171,2.7625
-0.1136,-0.0907,0.0052,2.5573,0.3117,1.4081,1.3993,0.0274,1.0259
-0.0482,-0.0289,0.0049,2.1729,0.2836,1.3528,1.3602,-0.0202,4.6115
-0.0921,-0.0723,0.0036,2.1545,0.3033,1.3604,1.3630,-0.0035,3.1192
-0.1319,-0.1172,0.0063,1.7888,0.3043,1.3737,1.3638,0.0363,1.1172
0.0002,0.0131,0.0043,1.5067,0.3310,1.3810,1.3601,-0.0469,2.1112
-0.1281,-0.1169,0.0032,1.2822,0.3287,1.3243,1.3182,0.0544,0.9121
-0.1060,-0.0966,0.0049,1.1921,0.3265,1.2895,1.3007,0.0458,1.7274
0.0211,-0.0352,0.1346,1.0977,0.2621,1.2000,1.1452,-0.0266,1.9935
0.0611,-0.0596,0.2614,0.9958,0.2260,0.7717,0.8210,-0.0010,2.1967
0.1336,0.0143,0.2604,1.0883,0.1632,0.5670,0.5792,-0.0860,1.4980
-0.0219,-0.1264,0.2260,0.8441,0.1750,0.6173,0.6788,0.0521,2.0786
-0.0269,-0.1064,0.1754,0.8214,0.2334,0.7999,0.8134,0.0669,1.1372
0.1277,-0.0051,0.2831,0.8781,0.1840,0.6982,0.6786,-0.0069,3.0720
-0.0250,-0.1223,0.2096,0.7550,0.2425,0.6365,0.6947,0.0694,1.9707
-0.0334,-0.0164,0.0091,2.1604,0.2852,1.4244,1.4009,-0.0438,3.6930
-0.0516,-0.0329,0.0063,2.1793,0.3227,1.3388,1.3687,-0.0060,4.2441
-0.0647,-0.0441,0.0053,2.3205,0.3451,1.3920,1.3713,-0.0083,2.7521
-0.0731,-0.0543,0.0059,2.1783,0.3156,1.2754,1.3072,-0.0164,5.9455
-0.1184,-0.1010,0.0072,2.0980,0.3643,1.4052,1.3985,0.0252,3.0192
-0.0349,-0.0167,0.0045,2.0480,0.3337,1.3799,1.3745,-0.0372,2.9010
-0.0803,-0.0630,0.0046,1.9540,0.3171,1.3978,1.3996,-0.0032,2.1478
-0.0639,-0.0456,0.0030,1.9837,0.2979,1.3693,1.3819,-0.0078,2.7353
-0.0911,-0.0782,0.0086,1.7254,0.3556,1.3917,1.4235,-0.0005,1.6355
-0.0866,-0.0691,0.0064,2.0735,0.2983,1.4044,1.3852,0.0064,2.8334
-0.0374,-0.0199,0.0046,1.9859,0.2693,1.3645,1.3775,-0.0545,3.1726
-0.0926,-0.0814,0.0072,1.4846,0.3221,1.3859,1.3580,0.0194,4.1494
0.0067,0.0177,0.0076,1.4804,0.3074,1.3501,1.3624,-0.0597,1.8945
-0.0135,-0.0050,0.0060,1.1506,0.3047,1.2870,1.3100,-0.0302,2.8489
0.1311,0.0819,0.1129,0.7257,0.2782,1.1472,1.1145,-0.1287,2.0863
0.0981,-0.0146,0.2409,0.7736,0.2263,0.7989,0.7688,-0.0358,3.4279
0.0969,0.0146,0.1828,0.9100,0.2355,0.9062,0.8712,-0.0680,2.2033
0.1010,-0.0239,0.2667,0.8438,0.2002,0.8119,0.8295,-0.0667,1.7610
0.1462,0.0360,0.2374,0.8433,0.2311,0.7489,0.6906,-0.0544,3.3996
0.0970,-0.0024,0.2143,0.7714,0.1848,0.7341,0.7216,-0.0255,2.9817
0.0146,-0.1156,0.2751,0.7429,0.1383,0.7303,0.7857,0.0650,1.7486
0.1756,0.0371,0.2932,0.8051,0.1356,0.6034,0.5399,-0.0941,1.0680
0.0370,0.0492,0.0186,2.1479,0.3057,1.4444,1.3389,-0.0525,17.3480
-0.0717,-0.0534,0.0063,2.1489,0.3436,1.4118,1.3961,0.0089,5.9072
-0.1532,-0.1376,0.0092,2.0122,0.3089,1.3622,1.3643,0.0839,2.5754
-0.0227,-0.0065,0.0074,1.9860,0.3025,1.3964,1.3598,-0.0784,2.2998
-0.1004,-0.0818,0.0040,2.0633,0.3011,1.4255,1.4194,0.0361,2.1705
-0.0500,-0.0330,0.0060,1.9930,0.4079,1.4122,1.3823,-0.0092,2.3230
-0.1622,-0.1418,0.0031,2.1930,0.3798,1.3868,1.3961,0.0946,1.4131
-0.1427,-0.1271,0.0083,1.9685,0.3804,1.4310,1.4096,0.0520,6.4738
-0.0796,-0.0618,0.0057,2.0671,0.3230,1.3980,1.3764,0.0265,2.8840
-0.1050,-0.0924,0.0049,1.5073,0.3148,1.3490,1.3338,0.0419,3.1893
-0.1098,-0.0954,0.0041,1.6411,0.2649,1.3940,1.3961,0.0346,1.1738
-0.0461,-0.0327,0.0046,1.5679,0.3443,1.4510,1.4376,-0.0377,0.8235
-0.0596,-0.0450,0.0046,1.6846,0.3828,1.4048,1.3916,-0.0174,3.1882
0.0124,0.0223,0.0049,1.2341,0.2904,1.3357,1.3531,-0.0756,2.0886
0.0192,0.0291,0.0053,1.2594,0.2405,1.3735,1.3220,-0.0750,4.1251
0.0731,0.0483,0.0719,1.1124,0.2775,1.3095,1.2656,-0.0966,1.7988
0.1230,-0.0080,0.2766,0.7272,0.2067,0.6783,0.6861,-0.0485,1.5152
0.0480,-0.0679,0.2493,0.8703,0.1779,0.6057,0.6202,0.0125,1.4189
0.0142,-0.0943,0.2311,0.7071,0.2233,0.7501,0.8138,0.0507,2.2382
0.1200,-0.0025,0.2603,0.7606,0.2433,0.8341,0.7599,-0.0419,2.3480
0.0371,-0.0618,0.2142,0.8221,0.2288,0.8338,0.8612,-0.0035,0.9278
0.0777,-0.0441,0.2609,0.8656,0.2716,0.9636,0.9323,-0.0237,3.6357
